2025-04-16 16:23:14,095 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-04-17 09:30:08,866 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:30:08,885 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=YNwQJAYSh3FpoWkE81kK7eL4vdDHZxReV7Ddm7lTGkdQB0FxZnRABWDMLz1RvxCd HTTP/1.1" 200 15254
2025-04-17 09:30:08,929 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:30:08,930 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:30:11,321 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:30:11,328 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:30:11,345 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=DTxACXTI80w3HA0GNbrnerP1jxWxUrEPAdEXfugJxh4uUElzExYdI9HJzTkHqrpO HTTP/1.1" 200 15254
2025-04-17 09:30:11,391 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:30:11,392 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:30:15,160 [INFO] django.server: "POST /thread/3/dislike/ HTTP/1.1" 200 57
2025-04-17 09:30:15,175 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=H3ViD3I5Dn7sTqAMdwAYFvxAU5huIc17En2FgA562EFT6uVF4S7O9dpiarFEecM6 HTTP/1.1" 200 15254
2025-04-17 09:30:15,190 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:30:15,221 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:30:15,222 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:31:41,412 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:31:41,730 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=H3ViD3I5Dn7sTqAMdwAYFvxAU5huIc17En2FgA562EFT6uVF4S7O9dpiarFEecM6 HTTP/1.1" 200 15430
2025-04-17 09:31:41,768 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:31:41,769 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:31:42,494 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:31:42,518 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=H3ViD3I5Dn7sTqAMdwAYFvxAU5huIc17En2FgA562EFT6uVF4S7O9dpiarFEecM6 HTTP/1.1" 200 15430
2025-04-17 09:31:42,560 [INFO] django.server: "GET /static/styles/sidebar.css HTTP/1.1" 200 6931
2025-04-17 09:31:42,568 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:31:42,569 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:31:42,576 [INFO] django.server: "GET /media/profile_pictures/20250416181419_1.jpg HTTP/1.1" 200 670846
2025-04-17 09:31:42,578 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 200 7364
2025-04-17 09:31:42,725 [INFO] django.server: "GET /static/assets/BG1.gif HTTP/1.1" 200 414887
2025-04-17 09:31:43,101 [WARNING] django.request: Not Found: /favicon.ico
2025-04-17 09:31:43,101 [WARNING] django.server: "GET /favicon.ico HTTP/1.1" 404 8761
2025-04-17 09:31:44,253 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:31:47,603 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 55
2025-04-17 09:31:48,415 [INFO] django.server: "POST /thread/3/dislike/ HTTP/1.1" 200 57
2025-04-17 09:31:49,309 [INFO] django.server: "POST /thread/3/dislike/ HTTP/1.1" 200 58
2025-04-17 09:32:59,468 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:32:59,510 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=H3ViD3I5Dn7sTqAMdwAYFvxAU5huIc17En2FgA562EFT6uVF4S7O9dpiarFEecM6 HTTP/1.1" 200 15427
2025-04-17 09:32:59,551 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 200 7364
2025-04-17 09:32:59,552 [INFO] django.server: "GET /static/styles/sidebar.css HTTP/1.1" 200 6931
2025-04-17 09:32:59,561 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:32:59,562 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:32:59,565 [INFO] django.server: "GET /media/profile_pictures/20250416181419_1.jpg HTTP/1.1" 200 670846
2025-04-17 09:32:59,712 [INFO] django.server: "GET /static/assets/BG1.gif HTTP/1.1" 200 414887
2025-04-17 09:32:59,926 [WARNING] django.request: Not Found: /favicon.ico
2025-04-17 09:32:59,927 [WARNING] django.server: "GET /favicon.ico HTTP/1.1" 404 8761
2025-04-17 09:33:01,463 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:33:06,582 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 55
2025-04-17 09:34:52,472 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:35:29,974 [INFO] django.utils.autoreload: C:\Users\MuringFamily\Desktop\Files\JC\Academics\BSCS 4-3\git tensorflow\Forumly\sociallearning\app\views.py changed, reloading.
2025-04-17 09:35:31,547 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-04-17 09:35:40,025 [INFO] django.utils.autoreload: C:\Users\MuringFamily\Desktop\Files\JC\Academics\BSCS 4-3\git tensorflow\Forumly\sociallearning\app\views.py changed, reloading.
2025-04-17 09:35:41,410 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-04-17 09:44:11,649 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:44:11,717 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=H3ViD3I5Dn7sTqAMdwAYFvxAU5huIc17En2FgA562EFT6uVF4S7O9dpiarFEecM6 HTTP/1.1" 200 14477
2025-04-17 09:44:11,763 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:44:11,763 [INFO] django.server: "GET /media/profile_pictures/20250416181419_1.jpg HTTP/1.1" 304 0
2025-04-17 09:44:11,764 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:44:11,810 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 200 7111
2025-04-17 09:44:11,862 [WARNING] django.request: Not Found: /favicon.ico
2025-04-17 09:44:11,862 [WARNING] django.server: "GET /favicon.ico HTTP/1.1" 404 8761
2025-04-17 09:48:47,908 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:48:47,971 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=H3ViD3I5Dn7sTqAMdwAYFvxAU5huIc17En2FgA562EFT6uVF4S7O9dpiarFEecM6 HTTP/1.1" 200 14741
2025-04-17 09:48:48,001 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 200 7111
2025-04-17 09:48:48,002 [INFO] django.server: "GET /static/styles/sidebar.css HTTP/1.1" 200 6931
2025-04-17 09:48:48,010 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:48:48,011 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:48:48,013 [INFO] django.server: "GET /media/profile_pictures/20250416181419_1.jpg HTTP/1.1" 200 670846
2025-04-17 09:48:48,111 [INFO] django.server: "GET /static/assets/BG1.gif HTTP/1.1" 200 414887
2025-04-17 09:48:48,212 [WARNING] django.request: Not Found: /favicon.ico
2025-04-17 09:48:48,214 [WARNING] django.server: "GET /favicon.ico HTTP/1.1" 404 8761
2025-04-17 09:48:49,112 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 55
2025-04-17 09:48:49,126 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=Gm9BZeyrv7ZD0Z8zkJgi5wucXdmJgoSNDGgYCLVsUox4d3tsb5N8zemUdzKTMoDM HTTP/1.1" 200 14741
2025-04-17 09:48:49,139 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:48:49,169 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:48:49,170 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:48:49,869 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:48:49,892 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:48:49,910 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=1xoQ62NSpbHqepkQtj8IFySqa35sAeF2YRvdJzaTOsfRrtFJkFFy9gK8qptC6eq1 HTTP/1.1" 200 14741
2025-04-17 09:48:49,953 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:48:49,953 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:48:50,803 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 55
2025-04-17 09:48:50,810 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:48:50,827 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=xRP0a8HquXaxycUFViYOU0SkiNmq7BHlubWnNF4rTeIYLgfyMEvEoIK2y9KADBsk HTTP/1.1" 200 14741
2025-04-17 09:48:50,865 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:48:50,866 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:48:52,876 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:48:52,897 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=wLgglouWovbVifzcMo95pntQMKfokJR8t5nDYVRXNMJmvjU5DKGVT5ly26DyQJC7 HTTP/1.1" 200 14741
2025-04-17 09:48:52,924 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:48:52,941 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:48:52,942 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:49:09,219 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 55
2025-04-17 09:49:09,236 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:49:09,251 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=HGYrR3cY9rBQMbwxUfqEDAihCHjqvDHME05OuAzZyI9hZfRqLBXu7iaZS3HA1DsL HTTP/1.1" 200 14741
2025-04-17 09:49:09,293 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:49:09,294 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:49:11,860 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:49:11,867 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:49:11,883 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=j1DnHfeX5uWca8dD0UFqpkKoSpWTEjh5glKKkMBYuLuDncywRgcgT2C68Lk3aj24 HTTP/1.1" 200 14741
2025-04-17 09:49:11,924 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:49:11,925 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:50:02,125 [INFO] django.server: "POST /thread/3/dislike/ HTTP/1.1" 200 57
2025-04-17 09:50:02,131 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:50:02,149 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=ekHvwjBn6wZ5tDVE0vvno4U9xSWKoP9DbEOS9QYovNxwGHgxRR2dSMMRNekUUPUC HTTP/1.1" 200 14741
2025-04-17 09:50:02,193 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 304 0
2025-04-17 09:50:02,198 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:50:02,198 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:50:06,339 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:50:06,356 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=otHRATUKIbAqDewTCfK2koVFFnE9zxCvlNOedqhL7s8RQiRMtBhSO6NnVJ2j5xnu HTTP/1.1" 200 14741
2025-04-17 09:50:06,371 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:50:06,402 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:50:06,402 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:50:09,633 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 55
2025-04-17 09:50:09,641 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:50:09,658 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=ry3pZwVxCTjg16TXV1H1h7gAhFVXo8CxoSaMC3iy1aRHeaeQMneRLP8ix1j7U8nw HTTP/1.1" 200 14741
2025-04-17 09:50:09,701 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:50:09,701 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:50:10,644 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:50:10,654 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=CbdeOzI5yE2w7hRdE5yAPY2OBO8yFBzUzvkBr656XVAXklc6vr5qjGUwRawIbBkT HTTP/1.1" 200 14741
2025-04-17 09:50:10,668 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:50:10,696 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:50:10,697 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:51:17,761 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:51:17,826 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=CbdeOzI5yE2w7hRdE5yAPY2OBO8yFBzUzvkBr656XVAXklc6vr5qjGUwRawIbBkT HTTP/1.1" 200 14744
2025-04-17 09:51:17,867 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:51:17,867 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 304 0
2025-04-17 09:51:17,868 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:51:18,580 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:51:18,592 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=CbdeOzI5yE2w7hRdE5yAPY2OBO8yFBzUzvkBr656XVAXklc6vr5qjGUwRawIbBkT HTTP/1.1" 200 14744
2025-04-17 09:51:18,631 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:51:18,632 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 200 7111
2025-04-17 09:51:18,632 [INFO] django.server: "GET /static/styles/sidebar.css HTTP/1.1" 200 6931
2025-04-17 09:51:18,633 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:51:18,635 [INFO] django.server: "GET /media/profile_pictures/20250416181419_1.jpg HTTP/1.1" 200 670846
2025-04-17 09:51:18,761 [INFO] django.server: "GET /static/assets/BG1.gif HTTP/1.1" 200 414887
2025-04-17 09:51:18,852 [WARNING] django.request: Not Found: /favicon.ico
2025-04-17 09:51:18,854 [WARNING] django.server: "GET /favicon.ico HTTP/1.1" 404 8761
2025-04-17 09:51:20,032 [INFO] django.server: "POST /thread/3/dislike/ HTTP/1.1" 200 57
2025-04-17 09:51:20,055 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=Q83nDlq0TJEMaBihspABX82MhZjtq0iSNsaKgSN1i0cdnFDajL7rrQUuxlHDW03R HTTP/1.1" 200 14744
2025-04-17 09:51:20,070 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:51:20,099 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:51:20,100 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:51:38,803 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:51:38,824 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=Q83nDlq0TJEMaBihspABX82MhZjtq0iSNsaKgSN1i0cdnFDajL7rrQUuxlHDW03R HTTP/1.1" 200 14744
2025-04-17 09:51:38,866 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:51:38,866 [INFO] django.server: "GET /static/styles/sidebar.css HTTP/1.1" 200 6931
2025-04-17 09:51:38,867 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:51:38,873 [INFO] django.server: "GET /media/profile_pictures/20250416181419_1.jpg HTTP/1.1" 200 670846
2025-04-17 09:51:38,876 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 200 7393
2025-04-17 09:51:38,944 [INFO] django.server: "GET /static/assets/BG1.gif HTTP/1.1" 200 414887
2025-04-17 09:51:39,014 [WARNING] django.request: Not Found: /favicon.ico
2025-04-17 09:51:39,015 [WARNING] django.server: "GET /favicon.ico HTTP/1.1" 404 8761
2025-04-17 09:51:39,799 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
2025-04-17 09:51:39,809 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=iUtO8Ix7y66RfEZdxRp24O7XWPzpkJHffeAbLfU8XnEisIk6odWSywZFcbXzQJse HTTP/1.1" 200 14744
2025-04-17 09:51:39,825 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:51:39,853 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:51:39,854 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 304 0
2025-04-17 09:51:39,854 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:51:40,831 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 55
2025-04-17 09:51:40,839 [INFO] django.server: "POST /track-time/ HTTP/1.1" 200 28
2025-04-17 09:51:40,853 [INFO] django.server: "GET /thread/3/?csrfmiddlewaretoken=SqTrUaKWfdInwALv6TSuHUnygSfBtp18PK0OxH7XEugOJE6oXfpkbCfgweDLZpM7 HTTP/1.1" 200 14744
2025-04-17 09:51:40,890 [INFO] django.server: "GET /static/styles/thread_detail.css HTTP/1.1" 304 0
2025-04-17 09:51:40,895 [WARNING] django.request: Not Found: /media/profile_pictures/klipartz.com.png
2025-04-17 09:51:40,896 [WARNING] django.server: "GET /media/profile_pictures/klipartz.com.png HTTP/1.1" 404 9142
2025-04-17 09:51:41,676 [INFO] django.server: "POST /thread/3/like/ HTTP/1.1" 200 54
